:START_ID,:END_ID,:TYPE,network_layer,weight,transaction_date,maturity_days,interest_rate,currency,correlation,window_days,shares_held,layer_bridge,bridge_type,ticker,propagation_factor,created_at
BANK_CU_027,BANK_BEN,overnight_lending,banking,196619957.94721785,2024-05-21,90.0,4.636789814823595,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_EWBC,BANK_SNV,syndicated_loan,banking,779856794.8651758,2024-09-21,9.0,6.117273477462139,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_026,BANK_COF,letter_of_credit,banking,167513408.8912422,2024-09-22,111.0,5.388950682479074,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_030,BANK_C,reverse_repo,banking,117847742.677745,2023-12-01,3.0,0.7445246365548366,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_FITB,interbank_lending,banking,180767534.98883024,2025-04-29,122.0,2.474104626887973,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_044,credit_line,banking,2827462432.805209,2025-10-04,300.0,3.832181305625787,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_046,BANK_CU_006,syndicated_loan,banking,62228973.432864,2025-08-13,243.0,4.5813694545877475,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TFC,BANK_CU_027,interbank_lending,banking,7953768023.24731,2025-11-03,24.0,3.052960006688452,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_CU_011,interbank_lending,banking,6354969008.565437,2025-09-28,105.0,3.1316925151375425,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_CU_030,letter_of_credit,banking,91524169.58525774,2024-08-30,186.0,5.974180073700146,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CMA,BANK_TCBI,credit_line,banking,5539826373.143076,2025-04-12,87.0,4.295243199357836,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CATY,BANK_CU_020,interbank_lending,banking,435423305.8023828,2025-05-15,316.0,2.9301247944819293,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_BAC,interbank_lending,banking,108662230.49776413,2024-04-02,28.0,2.0488005962067652,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BANC,BANK_CU_027,interbank_lending,banking,427770892.83125216,2024-09-05,287.0,1.9163027800787835,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_043,BANK_STT,derivative_exposure,banking,114633128.5492709,2024-11-04,276.0,4.027306226662322,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_014,BANK_CU_035,overnight_lending,banking,160460302.2598461,2024-02-24,204.0,3.3477852544988833,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_APAM,correspondent_banking,banking,130985875.92533188,2025-07-21,334.0,0.8425211365358891,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_AMG,reverse_repo,banking,2356597084.850306,2023-12-14,245.0,1.0313335053394483,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_028,BANK_FITB,interbank_lending,banking,121984562.238811,2025-10-02,251.0,0.5296398856064577,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_008,reverse_repo,banking,2546788085.7377505,2024-05-11,178.0,2.555920928725492,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CU_031,letter_of_credit,banking,74357284.19934814,2024-11-18,341.0,1.0634042947365103,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_FNB,derivative_exposure,banking,196794693.11007956,2024-09-15,114.0,1.9648837425342456,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_026,BANK_CU_042,letter_of_credit,banking,82351272.85965757,2023-11-10,142.0,2.863186433924951,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_043,interbank_lending,banking,57231805.829083405,2025-10-13,73.0,5.698632005165873,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_CU_028,overnight_lending,banking,147576747.16875738,2024-09-28,102.0,2.462198969379432,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_KEY,credit_line,banking,172675132.42625323,2024-11-08,344.0,2.2812156473616847,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_016,overnight_lending,banking,6725791955.1134405,2025-10-20,316.0,3.79099832990886,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_WAFD,interbank_lending,banking,2810345780.1441336,2024-08-02,110.0,4.355455813683138,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_CU_036,correspondent_banking,banking,6093864082.222982,2025-02-01,117.0,5.382597729917519,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_CVBF,reverse_repo,banking,121504321.25617388,2024-09-04,43.0,5.08929956925277,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_GS,interbank_lending,banking,735606035.6159523,2024-10-10,124.0,6.227960180199845,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_019,letter_of_credit,banking,3959187423.889757,2025-02-21,334.0,3.4152305551179536,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_AMG,credit_line,banking,2742796159.788393,2024-08-26,106.0,4.162002699865511,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_C,credit_line,banking,77172402.43020205,2024-10-24,351.0,5.656494759683535,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UMBF,BANK_CU_012,overnight_lending,banking,568395568.8972714,2023-12-15,263.0,5.394491861025685,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_KEY,reverse_repo,banking,636381377.7502987,2024-03-06,220.0,1.8684786316935948,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_UMBF,letter_of_credit,banking,133495558.6905076,2025-10-29,347.0,5.183153091463171,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_CU_010,derivative_exposure,banking,164998420.2800609,2024-04-03,242.0,1.417902804971376,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_SBNY,interbank_lending,banking,53545787.90695046,2025-09-01,143.0,1.8814770105672196,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_CU_024,overnight_lending,banking,2938409605.814154,2025-04-01,258.0,2.1472415240007523,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_UMBF,repo_agreement,banking,158677527.7097927,2024-04-24,280.0,1.2703657367247514,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UMBF,BANK_SIVB,overnight_lending,banking,314243687.1973229,2023-12-15,353.0,4.07450436913374,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_020,BANK_TCBI,reverse_repo,banking,174779466.9877133,2025-05-23,5.0,0.9195896342566048,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_EWBC,overnight_lending,banking,78548729.42286018,2024-07-25,130.0,6.464836167327006,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CU_049,repo_agreement,banking,1180427027.8023555,2024-03-04,300.0,1.0326043646466108,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_CVBF,interbank_lending,banking,2228433559.0156116,2024-06-04,158.0,3.202225617549111,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_FITB,fed_funds_transaction,banking,9453833646.095896,2025-04-07,237.0,1.218974012105878,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_CU_015,credit_line,banking,63939371.65690849,2024-04-06,231.0,5.688117152201242,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_CU_049,interbank_lending,banking,420517975.07207406,2025-03-04,237.0,2.660818444829115,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_CU_015,overnight_lending,banking,91955530.77072188,2024-05-07,154.0,4.1035660001637035,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_EWBC,reverse_repo,banking,3554274873.235287,2024-09-20,12.0,6.0835712878634975,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_WAL,derivative_exposure,banking,791066550.4965488,2025-09-09,67.0,5.240182617842368,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_MS,interbank_lending,banking,4177108258.7223344,2024-03-18,206.0,6.353661205159489,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_TROW,repo_agreement,banking,188413578.5770091,2024-08-24,270.0,1.335188147705179,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_WFC,syndicated_loan,banking,149946032.87525597,2023-12-04,25.0,1.8953081501922808,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SIVB,BANK_CU_047,reverse_repo,banking,2518425588.5207324,2025-05-05,146.0,2.1665157424955668,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_BAC,derivative_exposure,banking,539845630.8693603,2025-02-18,5.0,5.1845695164106385,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MTB,BANK_CU_001,interbank_lending,banking,4730162861.776292,2024-01-04,83.0,1.5239885512999904,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_TFC,derivative_exposure,banking,126413319.22246844,2025-07-10,103.0,1.8733676290796817,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CU_044,reverse_repo,banking,177202382.7874102,2024-03-12,178.0,1.2842622604411968,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_TFC,repo_agreement,banking,76533071.77157816,2025-04-18,86.0,6.282933652894106,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_CU_030,reverse_repo,banking,1411329117.1869972,2025-02-22,65.0,2.4410023694688423,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_035,BANK_CU_003,credit_line,banking,56394981.39305491,2024-04-30,188.0,4.376540740775049,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_019,correspondent_banking,banking,3212071232.1633987,2025-07-25,232.0,5.364115567917597,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_OZK,credit_line,banking,349858753.1335727,2024-12-10,192.0,5.221420317531771,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CU_011,interbank_lending,banking,8806536845.69442,2024-02-14,314.0,2.0183505968047073,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_025,BANK_NYCB,overnight_lending,banking,145500452.3250811,2025-11-04,79.0,5.836345496773065,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_CU_019,derivative_exposure,banking,116490963.11654274,2025-01-31,8.0,0.7500374036143056,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_JPM,BANK_CU_002,interbank_lending,banking,2766781502.7666125,2025-09-03,148.0,4.9250501567540415,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MTB,BANK_CU_003,credit_line,banking,8378820075.757554,2024-12-04,51.0,1.544656012004506,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_CU_047,repo_agreement,banking,471583583.1080652,2024-10-11,256.0,1.86705450525866,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_PNFP,overnight_lending,banking,60388145.94287899,2025-06-21,217.0,3.68181279949495,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_MS,interbank_lending,banking,3354674760.3573785,2025-03-11,269.0,3.994535949243479,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_MTB,interbank_lending,banking,189212546.04890743,2024-08-08,183.0,1.070070193953828,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_039,BANK_MS,overnight_lending,banking,151397341.3379533,2025-11-03,174.0,0.5762893399213611,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SIVB,BANK_CU_045,correspondent_banking,banking,1775294860.8754542,2025-03-20,18.0,4.31642458237895,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_046,BANK_CU_025,overnight_lending,banking,197700460.92867625,2025-09-01,22.0,3.7373373229730302,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_036,derivative_exposure,banking,3895389226.3809896,2024-08-18,88.0,2.5543018162012787,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_CU_048,repo_agreement,banking,65889606.883773945,2025-10-12,23.0,4.633311812300544,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_009,interbank_lending,banking,8062840461.346975,2024-03-17,3.0,6.45085970809618,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_CU_039,reverse_repo,banking,142397817.53902686,2024-09-06,66.0,2.6323074121144368,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_037,credit_line,banking,276483516.2051793,2024-09-18,209.0,0.5661896855747948,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_CU_026,credit_line,banking,9074880713.711504,2024-01-18,101.0,1.2482843414683429,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_STT,correspondent_banking,banking,3533671743.6942654,2024-06-23,230.0,2.9757310450917425,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_024,BANK_UCBI,interbank_lending,banking,169129599.69156262,2024-05-15,20.0,2.913962748119336,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CFG,BANK_WFC,interbank_lending,banking,4190790665.977704,2024-10-10,254.0,3.4195859734625187,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_CU_011,credit_line,banking,1231174837.4029934,2024-09-23,152.0,2.505429912176365,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_CU_015,repo_agreement,banking,1442357580.118852,2025-09-24,183.0,4.913033638925226,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_FNB,fed_funds_transaction,banking,146384779.93027872,2024-03-06,198.0,4.317064188249397,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_021,fed_funds_transaction,banking,5378747139.49783,2024-03-12,137.0,6.20187651758355,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_STT,overnight_lending,banking,53628764.58370329,2025-07-20,254.0,4.018874553132242,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_FHN,overnight_lending,banking,83831199.48885989,2024-09-06,69.0,5.551601400750852,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_CU_025,letter_of_credit,banking,1400439917.247831,2024-10-30,260.0,0.7990521666976493,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_JPM,BANK_TROW,derivative_exposure,banking,4189177767.013674,2024-05-09,364.0,1.3121244936661132,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_036,interbank_lending,banking,461640306.0199001,2025-07-19,220.0,2.1543191185733135,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_030,BANK_HBAN,credit_line,banking,176718415.44290322,2025-07-19,70.0,0.8921969453863114,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_CU_032,letter_of_credit,banking,101888067.12525414,2025-01-23,178.0,2.966573615604239,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SIVB,BANK_CU_026,syndicated_loan,banking,3646406842.846181,2025-08-25,154.0,3.0127599144449686,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CATY,BANK_CU_009,syndicated_loan,banking,740630951.1055559,2025-06-12,218.0,1.647144208788734,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_039,BANK_CU_035,reverse_repo,banking,67114367.73319,2025-01-27,178.0,4.820048237978678,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_021,BANK_CU_037,reverse_repo,banking,197077523.3001659,2025-06-24,61.0,5.66083816009661,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_CU_037,repo_agreement,banking,311294009.3100837,2025-07-11,198.0,5.581512368531359,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_SCHW,credit_line,banking,3231718826.794748,2024-01-14,144.0,2.970593249507051,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_BANC,interbank_lending,banking,118885981.63954373,2025-06-02,192.0,5.2639382982080365,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_IVZ,overnight_lending,banking,2634592589.2636886,2024-06-10,232.0,5.766980468912245,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CFG,BANK_APAM,letter_of_credit,banking,9887422421.056562,2025-09-19,26.0,3.8478844326958392,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_EWBC,repo_agreement,banking,65821054.993494585,2024-06-23,279.0,5.432618963601353,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_CU_001,interbank_lending,banking,128499444.6792112,2024-08-03,297.0,3.965560195286945,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_RF,letter_of_credit,banking,640142892.4386659,2024-02-21,316.0,4.6753947090128145,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_APAM,overnight_lending,banking,6302883278.990808,2023-12-19,220.0,1.7120940104149398,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SIVB,BANK_PNFP,interbank_lending,banking,3395779817.148254,2024-07-26,246.0,5.641243616450565,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CASH,BANK_HBAN,fed_funds_transaction,banking,988082739.2773732,2024-02-26,21.0,4.851113288164345,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_045,BANK_CU_009,interbank_lending,banking,63954572.96900408,2025-04-29,196.0,4.816121734214951,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_CU_011,overnight_lending,banking,172859527.07924843,2024-07-31,134.0,4.761456791739869,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_FNB,derivative_exposure,banking,103669739.79881626,2025-02-08,226.0,5.415530629228767,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_SEIC,credit_line,banking,3157232342.061567,2024-05-17,163.0,1.3518319385659634,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_CU_026,derivative_exposure,banking,136587459.61529195,2024-05-03,273.0,5.54868531850856,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_SBNY,interbank_lending,banking,1319031178.7673235,2024-08-07,248.0,0.9178468889744344,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_JPM,credit_line,banking,7321614325.440308,2025-08-10,4.0,5.698319085508052,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_CU_007,overnight_lending,banking,163887309.9591264,2024-09-06,39.0,5.344376182039708,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_PNC,derivative_exposure,banking,75362160.55339888,2024-12-20,354.0,3.182333262838553,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_CU_012,overnight_lending,banking,170353149.37388965,2025-05-04,84.0,0.6080005336712899,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_MS,correspondent_banking,banking,195916448.4338129,2024-01-31,275.0,5.329440661048632,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FHN,BANK_CVBF,repo_agreement,banking,7777644830.955968,2024-03-08,317.0,0.9100456131935624,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_014,BANK_SBNY,repo_agreement,banking,173680221.21305484,2024-02-06,309.0,2.283426846251703,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_018,BANK_CU_019,correspondent_banking,banking,150170702.483961,2025-04-06,110.0,2.542435060097388,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CVBF,interbank_lending,banking,90166501.32325011,2023-12-14,50.0,3.940096073811308,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_EWBC,interbank_lending,banking,186444022.91548887,2024-05-28,324.0,5.711309037921732,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CASH,derivative_exposure,banking,4877099408.433394,2025-01-06,76.0,3.2865994173532567,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_003,repo_agreement,banking,3844324960.5143266,2024-06-28,38.0,4.050182973837953,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_CU_022,interbank_lending,banking,168012550.27316555,2024-12-19,67.0,4.413345557272835,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_CU_005,fed_funds_transaction,banking,145115604.7064497,2025-06-15,262.0,5.848880093741041,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_PNC,interbank_lending,banking,4291424953.014457,2025-08-18,362.0,6.3291961454063035,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_BANC,repo_agreement,banking,92102482.32739614,2025-01-14,312.0,4.0452046476262495,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CASH,BANK_CU_013,credit_line,banking,331019315.5980185,2024-12-17,90.0,3.277111730095104,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_BK,credit_line,banking,172731000.31223714,2025-05-15,277.0,2.5713388568101525,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_KEY,derivative_exposure,banking,994612629.2493027,2025-03-17,333.0,6.076560166838684,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FHN,BANK_CU_027,correspondent_banking,banking,7059289105.680278,2024-02-26,240.0,2.28036584662454,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_COF,correspondent_banking,banking,57670307.216315106,2024-05-01,215.0,0.7433524252680885,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_CU_019,overnight_lending,banking,149399676.9589033,2025-08-09,147.0,4.0779291131622095,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CU_026,interbank_lending,banking,162477614.66546994,2025-08-25,258.0,4.511435880337484,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_CU_026,reverse_repo,banking,70830698.95947754,2024-06-06,201.0,4.175440810068915,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_020,BANK_IVZ,derivative_exposure,banking,59966576.65336623,2025-07-06,350.0,1.352822742760746,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CU_016,interbank_lending,banking,1369009885.3712368,2024-10-31,49.0,1.7963081900701232,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_APAM,overnight_lending,banking,572448308.0426111,2024-02-24,99.0,0.9656878683886452,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_CU_011,interbank_lending,banking,2350370083.5457964,2025-02-02,172.0,5.999811415047244,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_SIVB,overnight_lending,banking,779189396.9828684,2024-03-06,167.0,3.5700883194890705,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CATY,BANK_CU_007,credit_line,banking,365844810.41749287,2025-05-21,157.0,3.603436290285992,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_CU_046,credit_line,banking,483413121.2975452,2024-12-08,294.0,5.5828369381627105,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_CU_027,reverse_repo,banking,153241135.36703557,2023-12-10,325.0,1.8709204805286248,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_025,BANK_WAFD,overnight_lending,banking,81329610.605861,2024-04-12,363.0,2.8279205596812167,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNC,BANK_CU_010,interbank_lending,banking,4669335789.794909,2024-07-11,122.0,1.1968337612031537,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CU_038,repo_agreement,banking,3952039489.631393,2024-05-28,77.0,4.141264049461579,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_046,BANK_MS,repo_agreement,banking,121681767.20333636,2024-04-22,162.0,1.5100217355147814,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_OZK,credit_line,banking,3959678775.286539,2024-02-26,341.0,2.5546878730082803,USD,,,,,,,,2025-11-13T14:41:50.611004
