node_id,node_type,network_layer,name,institution_id,tier,total_assets,total_deposits,total_loans,equity,num_branches,num_employees,cert,assets,city,state,ticker,sector,industry,market_cap,trailing_pe,debt_to_equity,beta,cik,created_at
FDIC_18221,fdic_bank,banking,"Webster Bank, National Association",,,,,,,,,18221.0,81842488.0,Stamford,CT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4977,fdic_bank,banking,First Horizon Bank,,,,,,,,,4977.0,81784169.0,Memphis,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_983,fdic_bank,banking,Comerica Bank,,,,,,,,,983.0,78039000.0,Dallas,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31628,fdic_bank,banking,East West Bank,,,,,,,,,31628.0,77620355.0,Pasadena,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8273,fdic_bank,banking,"UMB Bank, National Association",,,,,,,,,8273.0,71438991.0,Kansas City,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3832,fdic_bank,banking,Old National Bank,,,,,,,,,3832.0,70701190.0,Evansville,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33555,fdic_bank,banking,"SouthState Bank, National Association",,,,,,,,,33555.0,65865505.0,Winter Haven,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9396,fdic_bank,banking,Valley National Bank,,,,,,,,,9396.0,62649952.0,Passaic,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_873,fdic_bank,banking,Synovus Bank,,,,,,,,,873.0,60919986.0,Columbus,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34968,fdic_bank,banking,Banco Popular de Puerto Rico,,,,,,,,,34968.0,60778000.0,San Juan,PR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33306,fdic_bank,banking,CIBC Bank USA,,,,,,,,,33306.0,60355912.0,Chicago,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35583,fdic_bank,banking,Pinnacle Bank,,,,,,,,,35583.0,54690073.0,Nashville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17266,fdic_bank,banking,Columbia Bank,,,,,,,,,17266.0,51892650.0,Roseburg,OR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5510,fdic_bank,banking,Frost  Bank,,,,,,,,,5510.0,51489892.0,San Antonio,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4214,fdic_bank,banking,"BOKF, National Association",,,,,,,,,4214.0,50922342.0,Tulsa,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11813,fdic_bank,banking,Cadence Bank,,,,,,,,,11813.0,50378840.0,Tupelo,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7888,fdic_bank,banking,First National Bank of Pennsylvania,,,,,,,,,7888.0,49501367.0,Greenville,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33653,fdic_bank,banking,Bank of China,,,,,,,,,33653.0,45584380.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34775,fdic_bank,banking,"EverBank, National Association",,,,,,,,,34775.0,44446323.0,Jacksonville,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57203,fdic_bank,banking,Barclays Bank Delaware,,,,,,,,,57203.0,44013000.0,Wilmington,DE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5296,fdic_bank,banking,"Associated Bank, National Association",,,,,,,,,5296.0,43932191.0,Green Bay,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_623,fdic_bank,banking,Deutsche Bank Trust Company Americas,,,,,,,,,623.0,42880000.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33893,fdic_bank,banking,Raymond James Bank,,,,,,,,,33893.0,42320219.0,Saint Petersburg,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_110,fdic_bank,banking,Bank OZK,,,,,,,,,110.0,41454390.0,Little Rock,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4063,fdic_bank,banking,MidFirst Bank,,,,,,,,,4063.0,40442347.0,Oklahoma City,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16835,fdic_bank,banking,Prosperity Bank,,,,,,,,,16835.0,38428862.0,El Campo,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34589,fdic_bank,banking,Atlantic Union Bank,,,,,,,,,34589.0,37203504.0,Richmond City,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26881,fdic_bank,banking,"SoFi Bank, National Association",,,,,,,,,26881.0,36284122.0,Cottonwood Heights,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58979,fdic_bank,banking,"BankUnited, National Association",,,,,,,,,58979.0,35441030.0,Miami Lakes,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12441,fdic_bank,banking,Hancock Whitney Bank,,,,,,,,,12441.0,35205094.0,Gulfport,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33947,fdic_bank,banking,"TD Bank USA, National Association",,,,,,,,,33947.0,34505990.0,Wilmington,DE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_24045,fdic_bank,banking,Banc of California,,,,,,,,,24045.0,34163241.0,Los Angeles,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22858,fdic_bank,banking,United Bank,,,,,,,,,22858.0,32679829.0,Fairfax,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_24998,fdic_bank,banking,Commerce Bank,,,,,,,,,24998.0,32100158.0,Kansas City,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7551,fdic_bank,banking,"Fulton Bank, National Association",,,,,,,,,7551.0,31895491.0,Lancaster,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34383,fdic_bank,banking,Texas Capital Bank,,,,,,,,,34383.0,31631701.0,Dallas,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5452,fdic_bank,banking,First National Bank of Omaha,,,,,,,,,5452.0,31561847.0,Omaha,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7946,fdic_bank,banking,"BNY Mellon, National Association",,,,,,,,,7946.0,29578000.0,Pittsburgh,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58177,fdic_bank,banking,Sallie Mae Bank,,,,,,,,,58177.0,29548460.0,Salt Lake City,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30788,fdic_bank,banking,Glacier Bank,,,,,,,,,30788.0,28986503.0,Kalispell,MT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16889,fdic_bank,banking,United Community Bank,,,,,,,,,16889.0,28042982.0,Greenville,SC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1105,fdic_bank,banking,First Interstate Bank,,,,,,,,,1105.0,27490940.0,Billings,MT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_803,fdic_bank,banking,"WesBanco Bank, Inc.",,,,,,,,,803.0,27462417.0,Wheeling,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8728,fdic_bank,banking,Arvest Bank,,,,,,,,,8728.0,27346593.0,Fayetteville,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_20234,fdic_bank,banking,City National Bank of Florida,,,,,,,,,20234.0,27059543.0,Miami,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18714,fdic_bank,banking,FirstBank,,,,,,,,,18714.0,26761023.0,Lakewood,CO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28088,fdic_bank,banking,WaFd Bank,,,,,,,,,28088.0,26719225.0,Seattle,WA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3890,fdic_bank,banking,Simmons Bank,,,,,,,,,3890.0,26628111.0,Pine Bluff,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12437,fdic_bank,banking,Renasant Bank,,,,,,,,,12437.0,26605052.0,Tupelo,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_20504,fdic_bank,banking,Ameris Bank,,,,,,,,,20504.0,26601583.0,Atlanta,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32773,fdic_bank,banking,Eastern Bank,,,,,,,,,32773.0,25452952.0,Boston,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12010,fdic_bank,banking,Provident Bank,,,,,,,,,12010.0,24549890.0,Jersey City,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33497,fdic_bank,banking,"Charles Schwab Premier Bank, SSB",,,,,,,,,33497.0,24433000.0,Westlake,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58303,fdic_bank,banking,"Ameriprise Bank, FSB",,,,,,,,,58303.0,24008307.0,Minneapolis,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35546,fdic_bank,banking,Axos Bank,,,,,,,,,35546.0,23895495.0,San Diego,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17985,fdic_bank,banking,First Hawaiian Bank,,,,,,,,,17985.0,23840127.0,Honolulu,HI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18503,fdic_bank,banking,Cathay Bank,,,,,,,,,18503.0,23709143.0,Los Angeles,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18053,fdic_bank,banking,Bank of Hawaii,,,,,,,,,18053.0,23677044.0,Honolulu,HI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11241,fdic_bank,banking,Centennial Bank,,,,,,,,,11241.0,22735541.0,Conway,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34444,fdic_bank,banking,Customers Bank,,,,,,,,,34444.0,22541660.0,Malvern,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33682,fdic_bank,banking,State Bank of India,,,,,,,,,33682.0,22244049.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58457,fdic_bank,banking,TriState Capital Bank,,,,,,,,,58457.0,21174085.0,Pittsburgh,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17838,fdic_bank,banking,"Wilmington Savings Fund Society, FSB",,,,,,,,,17838.0,20677502.0,Wilmington,DE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9712,fdic_bank,banking,Rockland Trust Company,,,,,,,,,9712.0,20051412.0,Rockland,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57408,fdic_bank,banking,"Optum Bank, Inc.",,,,,,,,,57408.0,19571000.0,Draper,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8056,fdic_bank,banking,Merchants Bank of Indiana,,,,,,,,,8056.0,19083804.0,Carmel,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12633,fdic_bank,banking,The Central Trust Bank,,,,,,,,,12633.0,19070360.0,Jefferson City,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30387,fdic_bank,banking,FirstBank Puerto Rico,,,,,,,,,30387.0,18892486.0,Santurce,PR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16450,fdic_bank,banking,Busey Bank,,,,,,,,,16450.0,18866438.0,Champaign,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4988,fdic_bank,banking,Trustmark Bank,,,,,,,,,4988.0,18613278.0,Jackson,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4365,fdic_bank,banking,First Merchants Bank,,,,,,,,,4365.0,18580550.0,Muncie,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26610,fdic_bank,banking,Bank of Hope,,,,,,,,,26610.0,18540032.0,Los Angeles,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6600,fdic_bank,banking,First Financial Bank,,,,,,,,,6600.0,18535850.0,Cincinnati,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57311,fdic_bank,banking,Stifel Bank and Trust,,,,,,,,,57311.0,18469661.0,Saint Louis,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16068,fdic_bank,banking,Apple Bank,,,,,,,,,16068.0,18346276.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35095,fdic_bank,banking,TowneBank,,,,,,,,,35095.0,18264614.0,Portsmouth,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57993,fdic_bank,banking,ServisFirst Bank,,,,,,,,,57993.0,17377493.0,Birmingham,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30012,fdic_bank,banking,Third Federal Savings and Loan Association of Cleveland,,,,,,,,,30012.0,17363064.0,Cleveland,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57833,fdic_bank,banking,Beal Bank USA,,,,,,,,,57833.0,16985384.0,Las Vegas,NV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1768,fdic_bank,banking,Mechanics Bank,,,,,,,,,1768.0,16575049.0,Walnut Creek,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4239,fdic_bank,banking,First United Bank and Trust Company,,,,,,,,,4239.0,16438030.0,Durant,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28489,fdic_bank,banking,Banner Bank,,,,,,,,,28489.0,16431475.0,Walla Walla,WA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6989,fdic_bank,banking,"Community Bank, National Association",,,,,,,,,6989.0,16405831.0,Canton,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27237,fdic_bank,banking,Enterprise Bank & Trust,,,,,,,,,27237.0,16046611.0,Clayton,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_131,fdic_bank,banking,Seacoast National Bank,,,,,,,,,131.0,15935315.0,Stuart,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7230,fdic_bank,banking,"NBT Bank, National Association",,,,,,,,,7230.0,15907470.0,Norwich,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21716,fdic_bank,banking,Citizens Business Bank,,,,,,,,,21716.0,15418191.0,Ontario,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25178,fdic_bank,banking,"Bank of America California, National Association",,,,,,,,,25178.0,14984000.0,San Francisco,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34967,fdic_bank,banking,Popular Bank,,,,,,,,,34967.0,14864258.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33681,fdic_bank,banking,Bank of Baroda,,,,,,,,,33681.0,14562042.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28178,fdic_bank,banking,Northwest Bank,,,,,,,,,28178.0,14493942.0,Warren,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3066,fdic_bank,banking,First Financial Bank,,,,,,,,,3066.0,14324488.0,Abilene,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6976,fdic_bank,banking,Dime Community Bank,,,,,,,,,6976.0,14196848.0,Hauppauge,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29209,fdic_bank,banking,NexBank,,,,,,,,,29209.0,14182375.0,Dallas,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19581,fdic_bank,banking,Bell Bank,,,,,,,,,19581.0,14066290.0,Fargo,ND,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57919,fdic_bank,banking,ConnectOne Bank,,,,,,,,,57919.0,13906220.0,Englewood Cliffs,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58665,fdic_bank,banking,Live Oak Banking Company,,,,,,,,,58665.0,13741177.0,Wilmington,NC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19977,fdic_bank,banking,Israel Discount Bank of New York,,,,,,,,,19977.0,13637752.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8663,fdic_bank,banking,FirstBank,,,,,,,,,8663.0,13323769.0,Nashville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28359,fdic_bank,banking,"OceanFirst Bank, National Association",,,,,,,,,28359.0,13235515.0,Toms River,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57570,fdic_bank,banking,Comenity Capital Bank,,,,,,,,,57570.0,12908706.0,Draper,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15019,fdic_bank,banking,First Bank,,,,,,,,,15019.0,12602725.0,Southern Pines,NC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17491,fdic_bank,banking,PlainsCapital Bank,,,,,,,,,17491.0,12409286.0,University Park,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35141,fdic_bank,banking,BMW Bank of North America,,,,,,,,,35141.0,12280786.0,Salt Lake City,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7468,fdic_bank,banking,First Commonwealth Bank,,,,,,,,,7468.0,12205300.0,Indiana,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31469,fdic_bank,banking,Oriental Bank,,,,,,,,,31469.0,12105702.0,San Juan,PR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32245,fdic_bank,banking,"Dollar Bank, Federal Savings Bank",,,,,,,,,32245.0,11943351.0,Pittsburgh,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27476,fdic_bank,banking,BancFirst,,,,,,,,,27476.0,11854841.0,Oklahoma City,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57542,fdic_bank,banking,Toyota Financial Savings Bank,,,,,,,,,57542.0,11760815.0,Henderson,NV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58647,fdic_bank,banking,First Foundation Bank,,,,,,,,,58647.0,11558159.0,Irvine,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57358,fdic_bank,banking,Stifel Bank,,,,,,,,,57358.0,11533211.0,Saint Louis,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1225,fdic_bank,banking,Farmers and Merchants Bank of Long Beach,,,,,,,,,1225.0,11395539.0,Long Beach,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26876,fdic_bank,banking,Safra National Bank of New York,,,,,,,,,26876.0,10797029.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28834,fdic_bank,banking,Columbia Bank,,,,,,,,,28834.0,10734732.0,Fair Lawn,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1281,fdic_bank,banking,Washington Trust Bank,,,,,,,,,1281.0,10675754.0,Spokane,WA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32551,fdic_bank,banking,"LendingClub Bank, National Association",,,,,,,,,32551.0,10661441.0,Lehi,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34742,fdic_bank,banking,EagleBank,,,,,,,,,34742.0,10550095.0,Bethesda,MD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58629,fdic_bank,banking,Stellar Bank,,,,,,,,,58629.0,10492328.0,Houston,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22953,fdic_bank,banking,"Amerant Bank, National Association",,,,,,,,,22953.0,10312330.0,Coral Gables,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59052,fdic_bank,banking,NBH Bank,,,,,,,,,59052.0,9961087.0,Greenwood Village,CO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21943,fdic_bank,banking,Tri Counties Bank,,,,,,,,,21943.0,9922103.0,Chico,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6653,fdic_bank,banking,The Park National Bank,,,,,,,,,6653.0,9891542.0,Newark,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12854,fdic_bank,banking,Centier Bank,,,,,,,,,12854.0,9834967.0,Whiting,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14531,fdic_bank,banking,Amarillo National Bank,,,,,,,,,14531.0,9815574.0,Amarillo,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11124,fdic_bank,banking,S&T Bank,,,,,,,,,11124.0,9804014.0,Indiana,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19629,fdic_bank,banking,International Bank of Commerce,,,,,,,,,19629.0,9726584.0,Laredo,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27981,fdic_bank,banking,Capitol Federal Savings Bank,,,,,,,,,27981.0,9704907.0,Topeka,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_20624,fdic_bank,banking,Byline Bank,,,,,,,,,20624.0,9700910.0,Chicago,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59108,fdic_bank,banking,Charles Schwab Trust Bank,,,,,,,,,59108.0,9667226.0,Westlake,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33686,fdic_bank,banking,Bank Hapoalim B.M.,,,,,,,,,33686.0,9594176.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12614,fdic_bank,banking,Origin Bank,,,,,,,,,12614.0,9582403.0,Choudrant,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33935,fdic_bank,banking,"Wintrust Bank, National Association",,,,,,,,,33935.0,9563900.0,Chicago,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27589,fdic_bank,banking,"Lake Forest Bank & Trust Company, National Association",,,,,,,,,27589.0,9544049.0,Lake Forest,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6544,fdic_bank,banking,Peoples Bank,,,,,,,,,6544.0,9530755.0,Marietta,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27389,fdic_bank,banking,Wells Fargo National Bank West,,,,,,,,,27389.0,9406702.0,Las Vegas,NV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33661,fdic_bank,banking,"Mizrahi Tefahot Bank, Ltd.",,,,,,,,,33661.0,9370763.0,Los Angeles,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_258,fdic_bank,banking,Stock Yards Bank & Trust Company,,,,,,,,,258.0,9203594.0,Louisville,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23220,fdic_bank,banking,Woodforest National Bank,,,,,,,,,23220.0,9113582.0,The Woodlands,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9087,fdic_bank,banking,1st Source Bank,,,,,,,,,9087.0,9084652.0,South Bend,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34507,fdic_bank,banking,Principal Bank,,,,,,,,,34507.0,8964155.0,Des Moines,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34519,fdic_bank,banking,Merrick Bank,,,,,,,,,34519.0,8950391.0,South Jordan,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57038,fdic_bank,banking,Nicolet National Bank,,,,,,,,,57038.0,8916994.0,Green Bay,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34697,fdic_bank,banking,WEX Bank,,,,,,,,,34697.0,8869803.0,Sandy,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35444,fdic_bank,banking,"The Bancorp Bank, National Association",,,,,,,,,35444.0,8826561.0,Sioux Falls,SD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32526,fdic_bank,banking,"American Savings Bank, FSB",,,,,,,,,32526.0,8813856.0,Honolulu,HI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13421,fdic_bank,banking,Union Bank and Trust Company,,,,,,,,,13421.0,8800747.0,Lincoln,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58564,fdic_bank,banking,Flushing Bank,,,,,,,,,58564.0,8776684.0,Uniondale,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_622,fdic_bank,banking,Amalgamated Bank,,,,,,,,,622.0,8623488.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10634,fdic_bank,banking,Pinnacle Bank,,,,,,,,,10634.0,8508672.0,Lincoln,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17943,fdic_bank,banking,Liberty Bank,,,,,,,,,17943.0,8473696.0,Middletown,CT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4767,fdic_bank,banking,"Sunflower Bank, National Association",,,,,,,,,4767.0,8423999.0,Dallas,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_609,fdic_bank,banking,Tompkins Community Bank,,,,,,,,,609.0,8337771.0,Ithaca,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18297,fdic_bank,banking,Southside Bank,,,,,,,,,18297.0,8334715.0,Tyler,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33648,fdic_bank,banking,Bank of India,,,,,,,,,33648.0,8325606.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23296,fdic_bank,banking,Salem Five Cents Savings Bank,,,,,,,,,23296.0,8291041.0,Salem,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17393,fdic_bank,banking,German American Bank,,,,,,,,,17393.0,8263551.0,Jasper,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5633,fdic_bank,banking,First Security Bank,,,,,,,,,5633.0,8156223.0,Searcy,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3657,fdic_bank,banking,First American Bank,,,,,,,,,3657.0,8108777.0,Elk Grove Village,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11578,fdic_bank,banking,Burke & Herbert Bank & Trust Company,,,,,,,,,11578.0,8037294.0,Alexandria,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58228,fdic_bank,banking,b1BANK,,,,,,,,,58228.0,7942392.0,Baton Rouge,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58410,fdic_bank,banking,Cross River Bank,,,,,,,,,58410.0,7936820.0,Fort Lee,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7759,fdic_bank,banking,Univest  Bank and Trust Co.,,,,,,,,,7759.0,7914826.0,Souderton,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34699,fdic_bank,banking,Metropolitan Commercial Bank,,,,,,,,,34699.0,7852651.0,New York,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5903,fdic_bank,banking,BankPlus,,,,,,,,,5903.0,7842740.0,Belzoni,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_24170,fdic_bank,banking,Hanmi Bank,,,,,,,,,24170.0,7817839.0,Los Angeles,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28765,fdic_bank,banking,Kearny Bank,,,,,,,,,28765.0,7727514.0,Kearny,NJ,,,,,,,,,2025-11-13T14:41:50.237751
