symbol1,symbol2,correlation,window_days,relationship_type,layer
HBAN,PGR,0.3386,90,market_correlation,market
HBAN,PJT,0.4126,90,market_correlation,market
HBAN,PLD,0.3459,90,market_correlation,market
HBAN,PMT,0.3101,90,market_correlation,market
HBAN,PNC,0.8179,90,market_correlation,market
HBAN,PRU,0.6967,90,market_correlation,market
HBAN,PYPL,0.3002,90,market_correlation,market
HBAN,REG,0.3772,90,market_correlation,market
HBAN,RF,0.7898,90,market_correlation,market
HBAN,RGA,0.4084,90,market_correlation,market
HBAN,SCHW,0.3264,90,market_correlation,market
HBAN,SEIC,0.6053,90,market_correlation,market
HBAN,SOFI,0.3505,90,market_correlation,market
HBAN,SPG,0.4496,90,market_correlation,market
HBAN,STT,0.6331,90,market_correlation,market
HBAN,SYF,0.6945,90,market_correlation,market
HBAN,TFC,0.8444,90,market_correlation,market
HBAN,TROW,0.5489,90,market_correlation,market
HBAN,TRV,0.4771,90,market_correlation,market
HBAN,TWO,0.3418,90,market_correlation,market
HBAN,UDR,0.319,90,market_correlation,market
HBAN,UMBF,0.7651,90,market_correlation,market
HBAN,UPST,0.3353,90,market_correlation,market
HBAN,USB,0.7988,90,market_correlation,market
HBAN,V,0.4307,90,market_correlation,market
HBAN,VCTR,0.4308,90,market_correlation,market
HBAN,VICI,0.3836,90,market_correlation,market
HBAN,VRTS,0.4297,90,market_correlation,market
HBAN,WFC,0.5751,90,market_correlation,market
HBAN,WRB,0.3585,90,market_correlation,market
HBAN,WTFC,0.6943,90,market_correlation,market
HBAN,ZION,0.7998,90,market_correlation,market
HBAN,^DJI,0.6275,90,market_correlation,market
HBAN,^GSPC,0.4554,90,market_correlation,market
HBAN,^RUT,0.6101,90,market_correlation,market
HBAN,^VIX,-0.5565,90,market_correlation,market
HIG,HLNE,0.4301,90,market_correlation,market
HIG,INVH,0.4705,90,market_correlation,market
HIG,JPM,0.3254,90,market_correlation,market
HIG,KEY,0.4713,90,market_correlation,market
HIG,KIM,0.4659,90,market_correlation,market
HIG,L,0.8326,90,market_correlation,market
HIG,MA,0.4968,90,market_correlation,market
HIG,MAA,0.4283,90,market_correlation,market
HIG,MET,0.6173,90,market_correlation,market
HIG,MFA,0.3025,90,market_correlation,market
HIG,MITT,0.3662,90,market_correlation,market
HIG,MMC,0.5942,90,market_correlation,market
HIG,MTB,0.523,90,market_correlation,market
HIG,ONB,0.4883,90,market_correlation,market
HIG,PFSI,0.3058,90,market_correlation,market
HIG,PGR,0.6723,90,market_correlation,market
HIG,PMT,0.333,90,market_correlation,market
HIG,PNC,0.5355,90,market_correlation,market
HIG,PRU,0.637,90,market_correlation,market
HIG,REG,0.5678,90,market_correlation,market
HIG,RF,0.5031,90,market_correlation,market
HIG,RGA,0.5776,90,market_correlation,market
HIG,SEIC,0.5763,90,market_correlation,market
HIG,SPG,0.5334,90,market_correlation,market
HIG,STT,0.4176,90,market_correlation,market
HIG,SUI,0.3551,90,market_correlation,market
HIG,SYF,0.4037,90,market_correlation,market
HIG,TFC,0.4932,90,market_correlation,market
HIG,TROW,0.3631,90,market_correlation,market
HIG,TRV,0.8701,90,market_correlation,market
HIG,UDR,0.3942,90,market_correlation,market
HIG,UMBF,0.4576,90,market_correlation,market
HIG,USB,0.461,90,market_correlation,market
HIG,V,0.4732,90,market_correlation,market
HIG,VCTR,0.3614,90,market_correlation,market
HIG,VICI,0.4973,90,market_correlation,market
HIG,VRTS,0.3422,90,market_correlation,market
HIG,WELL,0.3621,90,market_correlation,market
HIG,WFC,0.397,90,market_correlation,market
HIG,WRB,0.7992,90,market_correlation,market
HIG,WTFC,0.4901,90,market_correlation,market
HIG,ZION,0.5161,90,market_correlation,market
HIG,^DJI,0.4098,90,market_correlation,market
HIG,^RUT,0.3139,90,market_correlation,market
HLNE,INVH,0.365,90,market_correlation,market
HLNE,JKHY,0.3142,90,market_correlation,market
HLNE,JPM,0.3362,90,market_correlation,market
HLNE,KEY,0.5124,90,market_correlation,market
HLNE,KIM,0.4285,90,market_correlation,market
HLNE,L,0.3522,90,market_correlation,market
HLNE,LC,0.3167,90,market_correlation,market
HLNE,MAA,0.351,90,market_correlation,market
HLNE,MC,0.6329,90,market_correlation,market
HLNE,MET,0.3462,90,market_correlation,market
HLNE,MITT,0.3383,90,market_correlation,market
HLNE,MS,0.3392,90,market_correlation,market
HLNE,MTB,0.4259,90,market_correlation,market
HLNE,ONB,0.5104,90,market_correlation,market
HLNE,PAYO,0.3126,90,market_correlation,market
HLNE,PGR,0.3406,90,market_correlation,market
HLNE,PJT,0.539,90,market_correlation,market
HLNE,PNC,0.5494,90,market_correlation,market
HLNE,PRU,0.463,90,market_correlation,market
HLNE,REG,0.4268,90,market_correlation,market
HLNE,RF,0.4109,90,market_correlation,market
HLNE,RGA,0.456,90,market_correlation,market
HLNE,SEIC,0.5956,90,market_correlation,market
HLNE,SPG,0.4894,90,market_correlation,market
HLNE,STT,0.4458,90,market_correlation,market
HLNE,SYF,0.5282,90,market_correlation,market
HLNE,TFC,0.4742,90,market_correlation,market
HLNE,TROW,0.5213,90,market_correlation,market
HLNE,TRV,0.4251,90,market_correlation,market
HLNE,UDR,0.394,90,market_correlation,market
HLNE,UMBF,0.5109,90,market_correlation,market
HLNE,USB,0.4626,90,market_correlation,market
HLNE,VCTR,0.5403,90,market_correlation,market
HLNE,VRTS,0.5057,90,market_correlation,market
HLNE,WFC,0.3786,90,market_correlation,market
HLNE,WRB,0.3067,90,market_correlation,market
HLNE,WTFC,0.5204,90,market_correlation,market
HLNE,ZION,0.416,90,market_correlation,market
HLNE,^DJI,0.4747,90,market_correlation,market
HLNE,^RUT,0.4975,90,market_correlation,market
HOOD,MC,0.337,90,market_correlation,market
HOOD,NVDA,0.4632,90,market_correlation,market
HOOD,PYPL,0.3783,90,market_correlation,market
HOOD,QCOM,0.3164,90,market_correlation,market
HOOD,SCHW,0.3195,90,market_correlation,market
HOOD,SEIC,0.3089,90,market_correlation,market
HOOD,SOFI,0.4026,90,market_correlation,market
HOOD,STT,0.315,90,market_correlation,market
HOOD,^DJI,0.3857,90,market_correlation,market
HOOD,^GSPC,0.5101,90,market_correlation,market
HOOD,^IXIC,0.5544,90,market_correlation,market
HOOD,^RUT,0.3732,90,market_correlation,market
HOOD,^VIX,-0.4073,90,market_correlation,market
INTC,MU,0.3109,90,market_correlation,market
INTC,UMBF,0.3275,90,market_correlation,market
INTC,VRTS,0.3152,90,market_correlation,market
INTC,^IXIC,0.3062,90,market_correlation,market
INTC,^RUT,0.3848,90,market_correlation,market
INTU,NOW,0.4653,90,market_correlation,market
INTU,PANW,0.3255,90,market_correlation,market
INVH,JKHY,0.3239,90,market_correlation,market
INVH,KIM,0.584,90,market_correlation,market
INVH,L,0.45,90,market_correlation,market
INVH,MAA,0.8158,90,market_correlation,market
INVH,MET,0.3613,90,market_correlation,market
INVH,META,-0.3236,90,market_correlation,market
INVH,MFA,0.4641,90,market_correlation,market
INVH,MTB,0.3179,90,market_correlation,market
INVH,O,0.375,90,market_correlation,market
INVH,PFSI,0.4216,90,market_correlation,market
INVH,PGR,0.3077,90,market_correlation,market
INVH,PLD,0.5417,90,market_correlation,market
INVH,PMT,0.3468,90,market_correlation,market
INVH,PNC,0.3593,90,market_correlation,market
INVH,PRU,0.4018,90,market_correlation,market
INVH,PSA,0.5217,90,market_correlation,market
INVH,REG,0.6309,90,market_correlation,market
INVH,RKT,0.3658,90,market_correlation,market
INVH,SPG,0.5932,90,market_correlation,market
INVH,SUI,0.4507,90,market_correlation,market
INVH,TFC,0.3099,90,market_correlation,market
INVH,TRV,0.4432,90,market_correlation,market
INVH,UDR,0.8176,90,market_correlation,market
INVH,USB,0.3763,90,market_correlation,market
INVH,UWMC,0.3734,90,market_correlation,market
INVH,V,0.3188,90,market_correlation,market
INVH,VICI,0.4384,90,market_correlation,market
INVH,VRTS,0.3253,90,market_correlation,market
INVH,VTR,0.428,90,market_correlation,market
INVH,WELL,0.3993,90,market_correlation,market
INVH,WRB,0.3899,90,market_correlation,market
INVH,^DJI,0.3744,90,market_correlation,market
INVH,^RUT,0.3108,90,market_correlation,market
IVR,JFIN,0.3667,90,market_correlation,market
IVR,KEY,0.3346,90,market_correlation,market
IVR,MFA,0.4931,90,market_correlation,market
IVR,MTB,0.3099,90,market_correlation,market
IVR,ONB,0.354,90,market_correlation,market
IVR,ORC,0.7013,90,market_correlation,market
IVR,PMT,0.5336,90,market_correlation,market
IVR,SPG,0.3821,90,market_correlation,market
IVR,TFC,0.3489,90,market_correlation,market
IVR,TROW,0.3503,90,market_correlation,market
IVR,TWO,0.6921,90,market_correlation,market
IVR,UMBF,0.3454,90,market_correlation,market
IVR,UPST,0.4091,90,market_correlation,market
IVR,USB,0.323,90,market_correlation,market
IVR,VICI,0.4889,90,market_correlation,market
IVR,WTFC,0.3876,90,market_correlation,market
IVR,^DJI,0.3568,90,market_correlation,market
IVR,^GSPC,0.3244,90,market_correlation,market
IVR,^RUT,0.3447,90,market_correlation,market
IVR,^VIX,-0.3582,90,market_correlation,market
IVZ,JPM,0.351,90,market_correlation,market
IVZ,KEY,0.5202,90,market_correlation,market
IVZ,KIM,0.366,90,market_correlation,market
IVZ,MC,0.3458,90,market_correlation,market
IVZ,MET,0.3561,90,market_correlation,market
IVZ,MS,0.3505,90,market_correlation,market
IVZ,MTB,0.4388,90,market_correlation,market
IVZ,ONB,0.3983,90,market_correlation,market
IVZ,PNC,0.3879,90,market_correlation,market
IVZ,PRU,0.3977,90,market_correlation,market
IVZ,PYPL,0.3567,90,market_correlation,market
IVZ,QCOM,0.3414,90,market_correlation,market
IVZ,RF,0.7188,90,market_correlation,market
IVZ,SCHW,0.3812,90,market_correlation,market
IVZ,SEIC,0.3524,90,market_correlation,market
IVZ,STT,0.5667,90,market_correlation,market
IVZ,SYF,0.4694,90,market_correlation,market
IVZ,TFC,0.3664,90,market_correlation,market
IVZ,TROW,0.4422,90,market_correlation,market
IVZ,TRV,0.3204,90,market_correlation,market
IVZ,TSLA,0.3087,90,market_correlation,market
IVZ,UMBF,0.4511,90,market_correlation,market
IVZ,USB,0.4943,90,market_correlation,market
IVZ,VRTS,0.3216,90,market_correlation,market
IVZ,WFC,0.4038,90,market_correlation,market
IVZ,WTFC,0.4927,90,market_correlation,market
IVZ,ZION,0.4286,90,market_correlation,market
IVZ,^DJI,0.4815,90,market_correlation,market
IVZ,^GSPC,0.4779,90,market_correlation,market
IVZ,^IXIC,0.4069,90,market_correlation,market
IVZ,^RUT,0.461,90,market_correlation,market
IVZ,^VIX,-0.4246,90,market_correlation,market
JFIN,MTB,0.3004,90,market_correlation,market
JFIN,ONB,0.3359,90,market_correlation,market
JFIN,QCOM,0.3263,90,market_correlation,market
JFIN,QFIN,0.6377,90,market_correlation,market
JFIN,TFC,0.3225,90,market_correlation,market
JFIN,WTFC,0.3571,90,market_correlation,market
JFIN,^RUT,0.3731,90,market_correlation,market
JKHY,KIM,0.3429,90,market_correlation,market
JKHY,L,0.3235,90,market_correlation,market
JKHY,MA,0.3684,90,market_correlation,market
JKHY,MAA,0.3537,90,market_correlation,market
JKHY,MITT,0.3226,90,market_correlation,market
JKHY,NOW,0.3469,90,market_correlation,market
JKHY,PAGS,0.3051,90,market_correlation,market
JKHY,PJT,0.391,90,market_correlation,market
JKHY,PMT,0.3016,90,market_correlation,market
JKHY,PSA,0.3133,90,market_correlation,market
JKHY,PYPL,0.3555,90,market_correlation,market
JKHY,REG,0.3121,90,market_correlation,market
JKHY,SEIC,0.3495,90,market_correlation,market
JKHY,UDR,0.368,90,market_correlation,market
JKHY,V,0.3925,90,market_correlation,market
JKHY,WRB,0.3873,90,market_correlation,market
JKHY,^DJI,0.315,90,market_correlation,market
JPM,KEY,0.4569,90,market_correlation,market
JPM,MC,0.4088,90,market_correlation,market
JPM,MET,0.3805,90,market_correlation,market
JPM,MS,0.7636,90,market_correlation,market
JPM,MSFT,0.3002,90,market_correlation,market
JPM,MTB,0.5114,90,market_correlation,market
JPM,ONB,0.4111,90,market_correlation,market
JPM,PJT,0.301,90,market_correlation,market
JPM,PNC,0.4486,90,market_correlation,market
JPM,PRU,0.4472,90,market_correlation,market
JPM,RF,0.4519,90,market_correlation,market
JPM,SCHW,0.5415,90,market_correlation,market
JPM,SEIC,0.5152,90,market_correlation,market
JPM,STT,0.5535,90,market_correlation,market
JPM,SYF,0.5071,90,market_correlation,market
JPM,TFC,0.4694,90,market_correlation,market
JPM,TROW,0.466,90,market_correlation,market
JPM,UMBF,0.3891,90,market_correlation,market
JPM,USB,0.4859,90,market_correlation,market
JPM,V,0.3751,90,market_correlation,market
JPM,VCTR,0.3725,90,market_correlation,market
JPM,WFC,0.5329,90,market_correlation,market
JPM,WTFC,0.4037,90,market_correlation,market
JPM,ZION,0.477,90,market_correlation,market
JPM,^DJI,0.5895,90,market_correlation,market
JPM,^GSPC,0.5546,90,market_correlation,market
JPM,^IXIC,0.4583,90,market_correlation,market
JPM,^RUT,0.4366,90,market_correlation,market
JPM,^VIX,-0.4919,90,market_correlation,market
KEY,KIM,0.4836,90,market_correlation,market
KEY,L,0.4855,90,market_correlation,market
KEY,LC,0.3524,90,market_correlation,market
KEY,MA,0.3584,90,market_correlation,market
KEY,MAA,0.3284,90,market_correlation,market
KEY,MC,0.6138,90,market_correlation,market
KEY,MET,0.6122,90,market_correlation,market
KEY,MFA,0.4041,90,market_correlation,market
KEY,MMC,0.3657,90,market_correlation,market
KEY,MS,0.4657,90,market_correlation,market
KEY,MTB,0.8289,90,market_correlation,market
KEY,NAVI,0.4255,90,market_correlation,market
KEY,ONB,0.8445,90,market_correlation,market
KEY,ORC,0.3405,90,market_correlation,market
KEY,PFSI,0.3155,90,market_correlation,market
KEY,PGR,0.3251,90,market_correlation,market
KEY,PJT,0.4099,90,market_correlation,market
KEY,PLD,0.3218,90,market_correlation,market
KEY,PMT,0.3418,90,market_correlation,market
KEY,PNC,0.8195,90,market_correlation,market
KEY,PRU,0.7094,90,market_correlation,market
KEY,PYPL,0.3981,90,market_correlation,market
KEY,REG,0.4013,90,market_correlation,market
KEY,RF,0.8715,90,market_correlation,market
KEY,RGA,0.4261,90,market_correlation,market
KEY,RKT,0.3025,90,market_correlation,market
KEY,SCHW,0.3224,90,market_correlation,market
KEY,SEIC,0.6365,90,market_correlation,market
KEY,SOFI,0.4193,90,market_correlation,market
KEY,SPG,0.3609,90,market_correlation,market
KEY,STT,0.6706,90,market_correlation,market
KEY,SYF,0.7372,90,market_correlation,market
KEY,TFC,0.8661,90,market_correlation,market
KEY,TROW,0.6554,90,market_correlation,market
KEY,TRV,0.4665,90,market_correlation,market
KEY,TWO,0.3764,90,market_correlation,market
KEY,UDR,0.328,90,market_correlation,market
KEY,UMBF,0.8406,90,market_correlation,market
KEY,UPST,0.3897,90,market_correlation,market
KEY,USB,0.8093,90,market_correlation,market
KEY,UWMC,0.3611,90,market_correlation,market
KEY,V,0.386,90,market_correlation,market
KEY,VCTR,0.4122,90,market_correlation,market
KEY,VICI,0.3886,90,market_correlation,market
KEY,VRTS,0.4715,90,market_correlation,market
KEY,WFC,0.5981,90,market_correlation,market
KEY,WRB,0.3345,90,market_correlation,market
KEY,WTFC,0.8589,90,market_correlation,market
KEY,ZION,0.8654,90,market_correlation,market
KEY,^DJI,0.6617,90,market_correlation,market
KEY,^GSPC,0.5322,90,market_correlation,market
KEY,^IXIC,0.3857,90,market_correlation,market
KEY,^RUT,0.6879,90,market_correlation,market
KEY,^VIX,-0.6335,90,market_correlation,market
KIM,L,0.4023,90,market_correlation,market
KIM,MAA,0.6242,90,market_correlation,market
KIM,MC,0.5583,90,market_correlation,market
KIM,MET,0.339,90,market_correlation,market
KIM,MFA,0.4578,90,market_correlation,market
KIM,MITT,0.3694,90,market_correlation,market
KIM,MMC,0.3019,90,market_correlation,market
KIM,MS,0.3718,90,market_correlation,market
KIM,MTB,0.438,90,market_correlation,market
KIM,O,0.4238,90,market_correlation,market
KIM,ONB,0.5077,90,market_correlation,market
KIM,PAYO,0.3611,90,market_correlation,market
KIM,PFSI,0.4275,90,market_correlation,market
KIM,PJT,0.3639,90,market_correlation,market
KIM,PLD,0.6139,90,market_correlation,market
KIM,PMT,0.4771,90,market_correlation,market
KIM,PNC,0.4567,90,market_correlation,market
KIM,PRU,0.4044,90,market_correlation,market
KIM,PSA,0.5983,90,market_correlation,market
KIM,REG,0.7875,90,market_correlation,market
KIM,RF,0.4367,90,market_correlation,market
KIM,RGA,0.3652,90,market_correlation,market
KIM,RKT,0.4118,90,market_correlation,market
KIM,SEIC,0.405,90,market_correlation,market
KIM,SPG,0.6238,90,market_correlation,market
KIM,STT,0.4369,90,market_correlation,market
KIM,SYF,0.4494,90,market_correlation,market
KIM,TFC,0.4868,90,market_correlation,market
KIM,TROW,0.4795,90,market_correlation,market
KIM,TRV,0.4489,90,market_correlation,market
KIM,TWO,0.3496,90,market_correlation,market
KIM,UDR,0.6193,90,market_correlation,market
KIM,UMBF,0.516,90,market_correlation,market
KIM,USB,0.5067,90,market_correlation,market
KIM,UWMC,0.3718,90,market_correlation,market
KIM,VCTR,0.3978,90,market_correlation,market
KIM,VICI,0.4608,90,market_correlation,market
KIM,VRTS,0.4553,90,market_correlation,market
KIM,WELL,0.3188,90,market_correlation,market
KIM,WFC,0.3631,90,market_correlation,market
KIM,WRB,0.3105,90,market_correlation,market
KIM,WTFC,0.5185,90,market_correlation,market
KIM,ZION,0.3905,90,market_correlation,market
KIM,^DJI,0.5311,90,market_correlation,market
KIM,^GSPC,0.4013,90,market_correlation,market
KIM,^RUT,0.5709,90,market_correlation,market
KIM,^VIX,-0.3846,90,market_correlation,market
L,MA,0.4724,90,market_correlation,market
L,MAA,0.4261,90,market_correlation,market
L,MET,0.608,90,market_correlation,market
L,MITT,0.3012,90,market_correlation,market
L,MMC,0.5832,90,market_correlation,market
L,MTB,0.4764,90,market_correlation,market
L,O,0.3475,90,market_correlation,market
L,ONB,0.5173,90,market_correlation,market
L,PGR,0.6044,90,market_correlation,market
L,PMT,0.3436,90,market_correlation,market
L,PNC,0.5655,90,market_correlation,market
L,PRU,0.6343,90,market_correlation,market
L,REG,0.5178,90,market_correlation,market
L,RF,0.4646,90,market_correlation,market
L,RGA,0.5668,90,market_correlation,market
L,SEIC,0.5586,90,market_correlation,market
L,SPG,0.4494,90,market_correlation,market
L,STT,0.4385,90,market_correlation,market
L,SUI,0.3779,90,market_correlation,market
L,SYF,0.4307,90,market_correlation,market
L,TFC,0.5205,90,market_correlation,market
L,TROW,0.3865,90,market_correlation,market
L,TRV,0.7801,90,market_correlation,market
L,UDR,0.365,90,market_correlation,market
L,UMBF,0.4524,90,market_correlation,market
L,USB,0.448,90,market_correlation,market
L,V,0.4293,90,market_correlation,market
L,VCTR,0.3871,90,market_correlation,market
L,VICI,0.412,90,market_correlation,market
L,VRTS,0.3491,90,market_correlation,market
L,VTR,0.3106,90,market_correlation,market
L,WFC,0.3295,90,market_correlation,market
L,WRB,0.7743,90,market_correlation,market
L,WTFC,0.4919,90,market_correlation,market
L,ZION,0.5068,90,market_correlation,market
L,^DJI,0.4277,90,market_correlation,market
L,^RUT,0.3498,90,market_correlation,market
L,^VIX,-0.3378,90,market_correlation,market
LC,MC,0.4291,90,market_correlation,market
LC,MS,0.3853,90,market_correlation,market
LC,ONB,0.313,90,market_correlation,market
LC,PAGS,0.3177,90,market_correlation,market
LC,PJT,0.3004,90,market_correlation,market
LC,PNC,0.3182,90,market_correlation,market
LC,SEIC,0.3881,90,market_correlation,market
LC,SOFI,0.4658,90,market_correlation,market
LC,STT,0.3798,90,market_correlation,market
LC,SYF,0.3997,90,market_correlation,market
LC,TROW,0.3341,90,market_correlation,market
LC,UMBF,0.4434,90,market_correlation,market
LC,UPST,0.4643,90,market_correlation,market
LC,USB,0.3602,90,market_correlation,market
LC,VRTS,0.4092,90,market_correlation,market
LC,WFC,0.3109,90,market_correlation,market
LC,WTFC,0.4058,90,market_correlation,market
LC,ZION,0.3373,90,market_correlation,market
LC,^DJI,0.3675,90,market_correlation,market
LC,^GSPC,0.3706,90,market_correlation,market
LC,^IXIC,0.3567,90,market_correlation,market
LC,^RUT,0.4868,90,market_correlation,market
LC,^VIX,-0.4,90,market_correlation,market
LDI,MFA,0.3251,90,market_correlation,market
LDI,PFSI,0.4582,90,market_correlation,market
LDI,PJT,0.3026,90,market_correlation,market
LDI,PLD,0.3188,90,market_correlation,market
LDI,PMT,0.3007,90,market_correlation,market
LDI,RKT,0.4856,90,market_correlation,market
LDI,SPG,0.3085,90,market_correlation,market
LDI,UMBF,0.3036,90,market_correlation,market
LDI,UWMC,0.4712,90,market_correlation,market
LDI,^FVX,-0.3791,90,market_correlation,market
LDI,^TNX,-0.4325,90,market_correlation,market
LDI,^TYX,-0.4385,90,market_correlation,market
LPRO,NU,0.3294,90,market_correlation,market
LPRO,PNC,0.3157,90,market_correlation,market
LPRO,PYPL,0.3332,90,market_correlation,market
LPRO,STNE,0.3433,90,market_correlation,market
LPRO,SYF,0.372,90,market_correlation,market
LPRO,TFC,0.3145,90,market_correlation,market
LPRO,^DJI,0.3459,90,market_correlation,market
LPRO,^RUT,0.3977,90,market_correlation,market
MA,MC,0.3283,90,market_correlation,market
MA,MET,0.543,90,market_correlation,market
MA,MITT,0.3572,90,market_correlation,market
MA,MMC,0.4498,90,market_correlation,market
MA,MTB,0.3654,90,market_correlation,market
MA,NAVI,0.3756,90,market_correlation,market
MA,ONB,0.3601,90,market_correlation,market
MA,ORC,0.3128,90,market_correlation,market
MA,PAYO,0.4383,90,market_correlation,market
MA,PGR,0.4681,90,market_correlation,market
MA,PJT,0.3293,90,market_correlation,market
MA,PNC,0.4298,90,market_correlation,market
MA,PRU,0.477,90,market_correlation,market
MA,PYPL,0.4065,90,market_correlation,market
MA,RF,0.3482,90,market_correlation,market
MA,RGA,0.3939,90,market_correlation,market
MA,SEIC,0.576,90,market_correlation,market
MA,STT,0.3332,90,market_correlation,market
MA,SYF,0.4378,90,market_correlation,market
MA,TFC,0.4622,90,market_correlation,market
MA,TROW,0.3466,90,market_correlation,market
MA,TRV,0.4752,90,market_correlation,market
MA,UMBF,0.3786,90,market_correlation,market
MA,USB,0.4189,90,market_correlation,market
MA,V,0.8135,90,market_correlation,market
MA,VCTR,0.3455,90,market_correlation,market
MA,WFC,0.3206,90,market_correlation,market
MA,WRB,0.46,90,market_correlation,market
MA,WTFC,0.3644,90,market_correlation,market
MA,ZION,0.4508,90,market_correlation,market
MA,^DJI,0.523,90,market_correlation,market
MA,^GSPC,0.3522,90,market_correlation,market
MA,^RUT,0.3158,90,market_correlation,market
MA,^VIX,-0.3745,90,market_correlation,market
MAA,META,-0.3224,90,market_correlation,market
MAA,MFA,0.4562,90,market_correlation,market
MAA,MITT,0.3171,90,market_correlation,market
MAA,MMC,0.3537,90,market_correlation,market
MAA,NAVI,0.3222,90,market_correlation,market
MAA,O,0.3992,90,market_correlation,market
MAA,PFSI,0.366,90,market_correlation,market
MAA,PGR,0.3194,90,market_correlation,market
MAA,PLD,0.5238,90,market_correlation,market
MAA,PMT,0.3758,90,market_correlation,market
MAA,PNC,0.3314,90,market_correlation,market
MAA,PSA,0.5868,90,market_correlation,market
MAA,REG,0.6391,90,market_correlation,market
MAA,SNPS,0.3406,90,market_correlation,market
MAA,SPG,0.595,90,market_correlation,market
MAA,SUI,0.3036,90,market_correlation,market
MAA,TFC,0.3329,90,market_correlation,market
MAA,TRV,0.3952,90,market_correlation,market
MAA,TWO,0.3062,90,market_correlation,market
MAA,UDR,0.8436,90,market_correlation,market
MAA,USB,0.3805,90,market_correlation,market
MAA,V,0.314,90,market_correlation,market
MAA,VICI,0.4021,90,market_correlation,market
MAA,WELL,0.3694,90,market_correlation,market
MAA,WRB,0.3654,90,market_correlation,market
MAA,WTFC,0.3263,90,market_correlation,market
MAA,^DJI,0.3546,90,market_correlation,market
MC,MET,0.3472,90,market_correlation,market
MC,META,0.3249,90,market_correlation,market
MC,MS,0.5755,90,market_correlation,market
MC,MTB,0.5406,90,market_correlation,market
MC,NAVI,0.4228,90,market_correlation,market
MC,ONB,0.5657,90,market_correlation,market
MC,PAGS,0.3156,90,market_correlation,market
MC,PAYO,0.3428,90,market_correlation,market
MC,PFSI,0.344,90,market_correlation,market
MC,PJT,0.7423,90,market_correlation,market
MC,PLD,0.3546,90,market_correlation,market
MC,PMT,0.323,90,market_correlation,market
MC,PNC,0.5717,90,market_correlation,market
MC,PRU,0.4279,90,market_correlation,market
MC,PYPL,0.3979,90,market_correlation,market
MC,QCOM,0.3735,90,market_correlation,market
MC,REG,0.4982,90,market_correlation,market
MC,RF,0.4933,90,market_correlation,market
MC,RKT,0.3568,90,market_correlation,market
MC,SCHW,0.3243,90,market_correlation,market
MC,SEIC,0.6018,90,market_correlation,market
MC,SOFI,0.4837,90,market_correlation,market
MC,SPG,0.3784,90,market_correlation,market
MC,STNE,0.3143,90,market_correlation,market
MC,STT,0.5602,90,market_correlation,market
MC,SYF,0.679,90,market_correlation,market
MC,TFC,0.5653,90,market_correlation,market
MC,TROW,0.6608,90,market_correlation,market
MC,UDR,0.3454,90,market_correlation,market
MC,UMBF,0.6786,90,market_correlation,market
MC,UPST,0.3323,90,market_correlation,market
MC,USB,0.5933,90,market_correlation,market
MC,UWMC,0.3371,90,market_correlation,market
MC,VCTR,0.5509,90,market_correlation,market
MC,VRTS,0.5358,90,market_correlation,market
MC,WFC,0.52,90,market_correlation,market
MC,WTFC,0.5868,90,market_correlation,market
MC,ZION,0.5232,90,market_correlation,market
MC,^DJI,0.6412,90,market_correlation,market
MC,^GSPC,0.5912,90,market_correlation,market
MC,^IXIC,0.4805,90,market_correlation,market
MC,^RUT,0.713,90,market_correlation,market
MC,^VIX,-0.5051,90,market_correlation,market
MET,MFA,0.3376,90,market_correlation,market
MET,MMC,0.5373,90,market_correlation,market
MET,MS,0.389,90,market_correlation,market
MET,MTB,0.5746,90,market_correlation,market
MET,NAVI,0.3934,90,market_correlation,market
MET,ONB,0.6099,90,market_correlation,market
MET,PAYO,0.3783,90,market_correlation,market
MET,PGR,0.4508,90,market_correlation,market
MET,PNC,0.6271,90,market_correlation,market
MET,PRU,0.8264,90,market_correlation,market
MET,PYPL,0.3277,90,market_correlation,market
MET,REG,0.3846,90,market_correlation,market
MET,RF,0.5806,90,market_correlation,market
MET,RGA,0.5718,90,market_correlation,market
MET,SEIC,0.5835,90,market_correlation,market
MET,SOFI,0.3315,90,market_correlation,market
MET,SPG,0.4276,90,market_correlation,market
MET,STT,0.5287,90,market_correlation,market
MET,SUI,0.327,90,market_correlation,market
MET,SYF,0.5963,90,market_correlation,market
MET,TFC,0.637,90,market_correlation,market
MET,TROW,0.4726,90,market_correlation,market
MET,TRV,0.5561,90,market_correlation,market
MET,UDR,0.3192,90,market_correlation,market
MET,UMBF,0.5101,90,market_correlation,market
MET,USB,0.5419,90,market_correlation,market
MET,V,0.5583,90,market_correlation,market
MET,VCTR,0.4605,90,market_correlation,market
MET,VICI,0.3002,90,market_correlation,market
MET,VRTS,0.3998,90,market_correlation,market
MET,WFC,0.564,90,market_correlation,market
MET,WRB,0.4858,90,market_correlation,market
MET,WTFC,0.5936,90,market_correlation,market
MET,ZION,0.61,90,market_correlation,market
MET,^DJI,0.612,90,market_correlation,market
MET,^GSPC,0.4856,90,market_correlation,market
MET,^IXIC,0.3336,90,market_correlation,market
MET,^RUT,0.5135,90,market_correlation,market
MET,^VIX,-0.4659,90,market_correlation,market
META,MSFT,0.6296,90,market_correlation,market
META,PAGS,0.3243,90,market_correlation,market
META,SOFI,0.4425,90,market_correlation,market
META,VTR,-0.3589,90,market_correlation,market
META,^GSPC,0.4586,90,market_correlation,market
