date,institution_id,total_assets,cash_equivalents,securities,loans,other_assets,total_liabilities,deposits,borrowings,equity,layer
2025-04-17,CU_049,251664217542.91595,34111751688.60884,51646427576.3884,147886532169.92685,21198332223.26988,226218750860.2439,185093372392.66696,38848046955.23436,29437106279.487442,banking
2025-04-18,CU_049,251728263574.072,21732234021.09589,54471605856.8337,152934349343.1311,18473106394.071518,228634378772.36926,160132059308.18887,32449399774.483437,26620227501.044674,banking
2025-04-19,CU_049,248537607158.60364,21954901320.28369,38937037899.08141,160951363755.40332,15259022551.649754,224901257740.10797,178653681228.8784,37479670706.39854,25640387147.94983,banking
2025-04-20,CU_049,249020693577.0113,28302065643.58872,47721042859.31309,137812584855.20398,24717475632.93901,222858443926.20547,166084443589.22357,28937736853.718094,28161302008.15711,banking
2025-04-21,CU_049,251430911574.61752,30974339216.551834,59557361728.412384,126415635222.22993,12797379475.29454,231085957546.7889,158101673301.28946,47452331494.07292,28105595935.969048,banking
2025-04-22,CU_049,248906009810.7482,13515532482.290462,42452384415.14281,126935241755.96228,22133097319.06372,224049496862.59418,186173808557.8255,38249114206.86509,21036728285.3453,banking
2025-04-23,CU_049,244733948527.42792,25059395087.32053,51002343779.493546,128058588656.29448,14112479514.042944,224324609837.97412,177843524553.2836,24720310917.594555,26886595885.16942,banking
2025-04-24,CU_049,248977769225.19644,28513840795.114513,38334131738.30199,140826020741.66083,18340744445.627308,220376454234.46985,184099334897.16394,25192067574.455345,20851507549.26832,banking
2025-04-25,CU_049,249393280443.72778,12577591160.039583,62190383842.242676,125811508266.05128,20334945661.032295,223072625838.2818,153845901647.82544,46466416291.54376,25397754578.926163,banking
2025-04-26,CU_049,250411676948.21594,32210649834.663536,51387019007.491356,134680614568.23738,16429018036.341978,228631788206.87122,179776487324.17444,25402711490.233105,25830429173.426968,banking
2025-04-27,CU_049,251228634241.15756,15090835191.629627,53095687141.41175,143182620337.97186,15297111154.649721,227488638326.2996,162029811923.9072,30147650324.774265,24613004200.145485,banking
2025-04-28,CU_049,249718475657.19165,23284051785.11461,60193458619.96065,158573898328.68954,17096292754.881609,221863648053.11554,183551109862.60318,35375384065.626144,23080279208.716408,banking
2025-04-29,CU_049,253267439983.87057,25143701113.933666,60131782268.46261,126982941391.00185,13356901974.147478,227726746083.61972,176733452209.58356,37460999951.27435,25062303468.054855,banking
2025-04-30,CU_049,247020372860.04108,23622602151.966454,57643024215.8098,151724002739.91074,15185194448.453539,224480258827.23907,173561948413.00467,28003627253.60372,28293870589.333233,banking
2025-05-01,CU_049,244332740270.92834,12331104889.254515,56328823199.93859,145916243289.30734,14537400745.35938,222092508275.37283,178826205340.50858,28744130611.249027,22819974054.797947,banking
2025-05-02,CU_049,251908549658.03207,31795172088.459232,53057797131.40733,140678307630.0725,17829019664.597633,226036537103.52133,186074364737.64926,38344756865.098816,25298780366.964226,banking
2025-05-03,CU_049,247380039245.11783,28172965671.779858,50804401013.49488,147973048041.44617,24010995331.25222,225661446461.24484,150759782040.09375,49064487543.54587,22207240993.183746,banking
2025-05-04,CU_049,250134435091.34576,28032060946.955387,38643499729.827805,162084977932.33334,17892875481.006554,228231731197.30515,164466776324.23596,34360663945.15617,26669389167.877777,banking
2025-05-05,CU_049,247127713404.82507,22986683734.81046,48810232434.60653,139558140512.06964,16174511724.155996,225318900326.08994,178011639082.06165,43921714212.90746,19971313173.55608,banking
2025-05-06,CU_049,248885175848.65848,32557271809.9348,37499116891.388504,133331972437.71309,19025711611.116123,222790506389.33405,178735068463.29486,38691565267.986626,26862775323.20416,banking
2025-05-07,CU_049,244033401479.08038,15539290381.880322,48993539396.468414,152174504022.9872,13038092654.308292,214936254130.94788,170134170659.60144,35531870332.79675,22416096003.098183,banking
2025-05-08,CU_049,245196361252.89862,19470757721.959538,43252002125.20608,124552900648.26216,19623329907.957302,224157552513.35928,173855237472.5742,39659190769.76505,22554244661.593468,banking
2025-05-09,CU_049,248977389951.04614,19265614946.64997,41110842004.9889,128011572028.83438,13489041705.272554,223718142814.58633,176297696595.65466,36563361167.96268,25818116934.952293,banking
2025-05-10,CU_049,249368259119.28638,20100185386.244667,60362919369.71494,152204772124.1828,21475859538.563477,224503196124.32294,156718875419.35312,35659855903.81288,22184560514.95999,banking
2025-05-11,CU_049,245617355715.39185,14762968556.20411,43419189638.30573,147652809110.5656,21791886214.540688,225328256632.14694,165619729770.51743,40674094431.0157,28929369698.912216,banking
2025-05-12,CU_049,250419072975.42847,30321677313.370583,57111199957.82052,134378052367.67854,22197945075.490334,229303465699.09824,152739428613.93866,47769658675.76539,23062057353.926693,banking
2025-05-13,CU_049,252289987864.6734,13882510043.329437,61156158028.01526,138170454665.52405,22363929067.54267,222904206329.632,182001020566.8951,34088685116.13552,29175623675.345085,banking
2025-05-14,CU_049,248861821778.19452,35042732872.84818,50229444133.509186,156919789132.25046,18775419778.231937,223326299685.77768,177659512120.2215,33809822515.21023,27289126998.3101,banking
2025-05-15,CU_049,248151058939.64877,17042540235.4586,61438106811.336174,134245532095.3251,16872343159.340136,223606185556.5275,178715749413.54523,36143929689.299355,22242578213.34517,banking
2025-05-16,CU_049,250551289182.37582,32017725353.41159,57779797030.43647,145457442572.1146,21146721317.900024,223939899355.86087,155785275099.83664,28866220043.27868,20474452670.447792,banking
2025-05-17,CU_049,246063224252.77426,28530358903.60105,59270821463.982414,152299053576.84244,21732566355.981388,225486515563.89154,156049814883.58044,26057292505.900623,23818740671.36556,banking
2025-05-18,CU_049,247481233370.69568,27158456385.25627,49069801363.61329,151519504109.0166,22228855276.865612,223496140123.62784,156204491866.29495,46488250490.5398,22415091007.857185,banking
2025-05-19,CU_049,251348657371.92053,25337034556.16531,51695073253.134926,131750350006.27037,19738629027.921154,229578928176.02142,167287519578.59103,33268142081.024456,22812490078.190796,banking
2025-05-20,CU_049,248431437874.80103,18545116405.39395,48163045457.96978,142744464047.4075,14542687285.763197,227121497878.98483,175913512940.27072,45151569623.04076,28451631403.235672,banking
2025-05-21,CU_049,248803130681.31696,34434711322.21231,52131531795.08335,160236814412.6339,17784094339.461945,226689491871.71002,162354104839.12213,28058886812.33028,28494434770.488068,banking
2025-05-22,CU_049,250686242743.16766,27140254232.22953,61437068118.14316,154995595219.92264,13439749123.785915,221034907368.88135,172113880668.84506,36503888801.00866,20568112107.10295,banking
2025-05-23,CU_049,244709009637.5737,20596564767.88496,47168147067.27901,148855352798.14688,21628303949.10454,220564373817.28952,152201069595.97083,33170366871.09127,27481657499.43945,banking
2025-05-24,CU_049,252819018919.9869,20336030160.328087,39335384020.7506,136895401997.98177,23022198836.934345,226506053549.51172,156741511378.72153,42652163355.10073,28637579760.610943,banking
2025-05-25,CU_049,250028282411.78326,32016687622.485226,58649641462.37325,135305174908.40843,21147349593.023216,228209069729.58417,150481738745.70285,45337009019.102585,27063474664.396168,banking
2025-05-26,CU_049,249244249848.46942,12557956435.68785,39667483518.65548,137869903328.66574,14728984607.371832,221111414881.8544,160854007337.31912,25121011524.625084,21085440269.365196,banking
2025-05-27,CU_049,247962078624.47644,28991512955.62337,48750862028.51017,160453206994.14844,12796766540.863783,225045182649.43152,172815766350.3475,41744658049.34185,23969337775.23432,banking
2025-05-28,CU_049,247517348991.105,33870006241.321194,41027945876.328545,135064864599.76044,14238230370.954838,219081058526.0492,163354063059.64886,47502224575.7428,28800567699.634083,banking
2025-05-29,CU_049,250327728053.24362,24996709186.90879,52039009130.11806,149423946251.64044,18767073554.087044,225584638592.1338,180441518852.84256,46063306561.14651,25251736838.12827,banking
2025-05-30,CU_049,249487771617.02652,16813262914.713573,46761245540.566444,145070817521.72858,17951021317.25134,227215513449.28,157800105387.7027,30650483981.335407,29199891628.644096,banking
2025-05-31,CU_049,244865271365.2084,18079914150.829315,54855430751.96605,141728389460.28284,13730059656.325527,221803512040.5436,155031088862.7405,29165401540.21899,22366518794.635353,banking
2025-06-01,CU_049,247478961795.85876,34722981202.56087,49700230092.33372,130078664585.06596,24363031203.38884,221573502170.9537,183377765624.70218,33874710778.885155,20653563567.015987,banking
2025-06-02,CU_049,250064322007.1777,35953420418.43588,55047306221.59958,126564634351.2702,15704161466.463615,225776185809.564,150252266102.72928,38411812084.15797,28019400178.606365,banking
2025-06-03,CU_049,253561836680.01898,26232801325.395306,55265542506.38069,132631662044.72992,14168046976.63698,229656017785.07352,158228090764.08603,44713943579.33053,27313982576.49813,banking
2025-06-04,CU_049,247434120976.98615,28907871845.743282,46304481135.62062,146694327790.56577,20534565237.61977,224776023354.1341,167995359505.4101,33902786971.137703,25904540479.793346,banking
2025-06-05,CU_049,248522553316.3763,13906163249.069786,49447077500.1314,137937630374.49338,13137609373.132006,219774687950.17075,170409451385.86664,45164258989.297325,24615557464.696236,banking
2025-06-06,CU_049,244216494429.251,32773875780.308395,52860894930.22855,155650227203.79816,24300827742.592678,223178429690.2851,179879942458.74756,43188993352.62683,28496432824.88084,banking
2025-06-07,CU_049,248419315079.64157,35413159406.45778,42538492495.33488,128613887492.05301,18282874129.111294,221169521043.6227,173449722635.57544,45115311784.05282,22026632154.013523,banking
2025-06-08,CU_049,244428065367.13617,27081955032.14168,52777999737.44828,143485534687.96933,20668027926.1557,215660155812.55743,171755355460.123,36886249254.60016,22362881744.242413,banking
2025-06-09,CU_049,248117375711.3848,17037491861.963562,37818109183.20009,131375178211.92018,18704903897.685406,222717840050.23416,184516411233.13522,47163540401.72902,22287832816.03306,banking
2025-06-10,CU_049,247910104789.35605,36381331000.48151,47085182762.21828,160443854056.10748,15234975186.98857,224122989129.422,176987635754.99176,27964528062.952564,29538239369.141636,banking
2025-06-11,CU_049,250565391240.74374,14218024156.778528,39374412513.55904,136721612035.06548,24636223195.728786,228877531952.279,178385454767.22388,31382635013.764957,28555213120.90243,banking
2025-06-12,CU_049,249132918229.06152,37111873268.93112,44158019881.6943,157512886880.6004,13212381130.153341,227417438945.83423,170877499990.25055,36597256956.5802,22143029257.988655,banking
2025-06-13,CU_049,245415405798.22626,21082041002.789722,40846810144.3079,131528645551.09851,24385485724.699913,224257483846.52402,148768430962.08203,32362334673.3464,21255298480.066998,banking
2025-06-14,CU_049,245538960950.94763,16278502741.54194,50725719682.3149,129222333290.32397,24506886896.923393,217945059439.01318,179353398477.52103,43974454285.44632,29059697529.287224,banking
2025-06-15,CU_049,253083158376.43488,25789556832.719738,63125850434.22558,160993621786.91928,18736781322.719852,227502519798.9182,179496489197.34015,38071394999.322845,29361744797.21149,banking
2025-06-16,CU_049,244803245289.4471,35511619289.48461,60813894537.63636,158825491009.30536,20542268168.46388,215649026012.57584,176058076023.1086,43048016286.09043,21121431285.581665,banking
2025-06-17,CU_049,246562075496.8343,17335210532.94931,59652690480.30274,136107994395.74652,23995927704.845085,220598439267.08517,161600791082.1969,32804684822.28713,27981038673.669827,banking
2025-06-18,CU_049,245812132899.2261,29248914995.612118,38807221043.919205,159658740771.40668,18236732801.568504,217542095731.47968,164350360578.20972,26530040991.44027,26378417912.394844,banking
2025-06-19,CU_049,248624647279.61978,15525683860.816534,52461632479.07495,135133096415.00807,24143471229.421978,225307712011.57413,164296624854.403,28322996970.062054,26844265523.377125,banking
2025-06-20,CU_049,248437338879.4422,31031567828.741474,53383879821.24179,147409902004.79977,21544913940.333645,222158045835.6756,185111937399.6288,48103086377.9756,27003592000.780872,banking
2025-06-21,CU_049,244925085314.81702,32176586320.525238,44665960853.08724,127409021942.87843,20471709828.232803,223113351962.28745,178528079278.77115,27425825220.356476,21610816821.885902,banking
2025-06-22,CU_049,252705239031.31882,18237732322.814285,52862678841.49473,133409982864.26654,14345739739.81209,224809750437.6763,160274871889.74896,30214867927.61623,21198200168.740856,banking
2025-06-23,CU_049,244444476742.19144,19956945291.796837,44641991405.99947,150820481497.5235,22377222356.793854,216581097279.62195,175730012350.09854,30988207979.497784,24425107516.47519,banking
2025-06-24,CU_049,244589306487.18427,21970926394.9145,37983880798.66243,122544321197.29369,23631152432.100513,223051530606.84048,154560646268.65863,31402583216.045227,20822370091.772945,banking
2025-06-25,CU_049,245233336102.27017,26540164298.27533,50918120176.05538,143354127185.76425,12714103212.692974,222530571241.3385,148086121521.62106,48814624064.21345,27767844514.15398,banking
2025-06-26,CU_049,252932546101.41138,32779620714.339466,45991336591.03844,133897512418.86339,18868764098.36234,230628762204.77905,171711553267.8474,32886460448.794704,22878133308.058746,banking
2025-06-27,CU_049,248558306187.02505,22343693774.124058,52839897670.10386,124754223699.78734,20287089298.73168,223455134845.81274,178975387433.5934,31991442108.97096,27686530438.285675,banking
2025-06-28,CU_049,253247606214.96555,24155037047.928406,47238499505.29569,159124832276.33133,15645287321.358765,230280632417.94162,173702811982.87302,36248622092.45501,22206251505.93697,banking
2025-06-29,CU_049,243866972683.73865,25322491812.659107,37992583937.79776,125830263987.19563,19563199287.492867,216950708697.51102,171531714357.49176,27997541171.69416,20196442594.96588,banking
